,Date,MainFailure,AssemblyFailure,FailureDescr,TimeLost
1048,2022-04-28 00:50:08,Jakość,duży odpad,"odpad na szczelnosc, problem z nolekiem.  Dzwonilismy do DUR 2 razy, oni przyszli sprobowali naprawic, ale nie udalo sie",6 godz.
1049,2022-04-28 00:59:58,Awaria,stacja 50 - test szczelności,"silnik utknal w stancji, test szczelnosci nie diala, oczekiwanie na DUR",40
1050,2022-04-28 03:07:43,IT_Problem,zawieszenie komputera,na st. 20,2
1051,2022-04-28 05:50:43,Ogolne_Linia,dodatkowa przerwa,przerwa jednego operatora,10
1052,2022-04-28 06:06:28,Awaria,stacja 50 - test szczelności,Wszyskie motory odpadająna szczelność. Oczekiwanie na DUR,60
1053,2022-04-28 06:35:29,Przegląd_Serwis,,Praca narzdziowni nad usunięciem usterki na st.50 NOLEK,10
1054,2022-04-28 07:40:49,Przegląd_Serwis,interwencja DUR,do 14:00,7 godz.
1055,2022-04-28 21:00:39,,,,
1056,2022-04-28 22:04:24,Szkolenie_Spotkanie,szkolenie,nowego operatora,8h
1057,2022-04-28 23:06:26,Przegląd_Serwis,wymiana filtra,HG003,16
1058,2022-04-29 02:21:03,IT_Problem,zawieszenie komputera,na st. 20,2
1059,2022-04-29 08:32:04,Oczekiwanie,,"awaria drukarki na magazynie,oczekiwanie na materiał",20
1060,2022-04-29 08:48:37,Ogolne_Linia,zapełnianie linii,do 9:05,17
1061,2022-04-29 09:19:59,Jakość,duży odpad,odpad na moment obrotowy wlewo na st 2 motory 11185636 do 14:00,1
1062,2022-04-29 11:48:27,Awaria,stacja 10 - załadunek paletki,problematyczny test wizijny pinów.   11185636,5
1063,2022-04-29 12:37:06,Przegląd_Serwis,wymiana papieru w drukarce,wymiana cover filma,8
1064,2022-04-29 12:52:56,IT_Problem,,zawieszenie st.20 Restast,5
1065,2022-04-29 14:26:33,Przegląd_Serwis,interwencja DUR,wymiana uśzcelek na adaptore st.60,24
1066,2022-04-29 15:24:23,Ogolne_Linia,,praca na 1 st. Od god.15-10,10
1067,2022-04-29 15:22:05,Jakość,duży odpad,duży odpad motorów 11185636 na moment obrotowy na cell2,50
1068,2022-04-29 15:24:55,Przegląd_Serwis,interwencja DUR,z naprawy cell2,60
1069,2022-04-29 16:03:04,Przegląd_Serwis,interwencja DUR,z naprawy cell2,60
1070,2022-04-29 16:59:57,Ogolne_Linia,,"praca na 1 st,interwencija dur",60
1071,2022-04-29 18:00:53,Przegląd_Serwis,interwencja DUR,"praca na 1 st.,interwencija DUR",30
1072,2022-04-29 19:29:29,Ogolne_Linia,,"zlecenie 56765201,material 11185636 zrobione o god.19-30. 79 szt. Za 5 god.30 m.!!!",1
1073,2022-04-29 21:31:58,Awaria,stacja 20 - praska,"zawieszenie st.20,restart  komputera",6
1074,2022-04-29 22:00:48,Szkolenie_Spotkanie,szkolenie,nowego operatora,8h
1075,2022-04-29 23:00:06,Szkolenie_Spotkanie,spotkanie z koordynatorem,,5
1076,2022-04-30 04:01:04,Awaria,stacja 41 - dokręcanie śrub,"stancja zawieszila sie, nie krenczyla sruby",3
1077,2022-04-30 04:07:00,Awaria,stacja 60 - cell 2,"motory 11185636 odpadaja na 2 celli, a na 1 wszystko OK",20
1078,2022-04-30 04:09:05,Ogolne_Linia,,praca na 1 cell,od 4:05
1079,2022-04-30 05:32:56,Awaria,stacja 41 - dokręcanie śrub,caly czas zawiesza na dokrecanie dren,2 godz.
1080,2022-04-30 05:48:18,Ogolne_Linia,,wylonczenie linii,5
1081,2022-05-04 06:04:15,Przegląd_Serwis,wymiana filtra,"wymiana filtrów HQ 001,HQ020,HQ010,oczekiwanie na Houghton",55
1082,2022-05-04 07:06:34,Awaria,stacja 60 - cell 2,praca na 1 stdo god.7-48,
1083,2022-05-04 09:02:10,Awaria,stacja 30 - montaż silnika,praca tehnologa,12
1084,2022-05-04 11:49:16,Przegląd_Serwis,wymiana papieru w drukarce,wymiana etiketaw drukarce,6
1085,2022-05-04 12:26:42,Ogolne_Linia,,testy tehnologa,34
1086,2022-05-04 13:01:04,Ogolne_Linia,,testy tehnologa,10
1087,2022-05-04 13:59:08,Ogolne_Linia,,regulowanie nadruku etykiet po 1 zmianie,5
1088,2022-05-04 19:13:35,IT_Problem,zawieszenie komputera,na st. 20,3
1089,2022-05-05 00:27:43,Awaria,stacja 20 - praska,zawieszenie stacji pod czas zaprasowania,2
1090,2022-05-05 04:36:36,Przegląd_Serwis,wymiana filtra,"HQ002, HQ003 Oczekiwanie i wymiana do 05:29+rozgrzewanie stacji",53
1091,2022-05-05 05:27:24,Jakość,,"Przewodnik 56765747 montowany  na pierwszej zmianie wprawie cały, do poprawy etykiety.",1
1092,2022-05-05 11:36:34,Ogolne_Linia,,"pilne motory,testy tehnologa",10
1093,2022-05-05 11:46:00,Awaria,,"zawieszenie KUKI,naprawa przez  tehnologa",16
1094,2022-05-05 12:50:36,Awaria,,",do god.12-51",51
1095,2022-05-05 13:12:32,Ogolne_Linia,,testy tehnologa,60
1096,2022-05-05 14:07:14,Ogolne_Linia,,"praska, nie zmieniona norma, z lozyskiem robimy dluzej!",3 godz. 
1097,2022-05-05 14:18:25,Ogolne_Linia,,dokladanie lozysk z tylu*1 zmiana nie doklala lozyski pok koniec zmiamy,6
1098,2022-05-05 15:29:44,Przegląd_Serwis,praca technologa,i DUR na st. 20,8
1099,2022-05-05 16:02:29,Ogolne_Linia,,dokladanie lozysk z tylu,6
1100,2022-05-05 18:06:22,Awaria,stacja 10 - załadunek paletki,"nie jada paletki na st 10, nie pokazuje serijny numer",60
1101,2022-05-05 19:11:43,Awaria,stacja 20 - praska,"krzywo pobiera motory , udarza korpus",49
1102,2022-05-05 19:59:16,IT_Problem,awaria drukarki,"wymiana kalki, zmienilismy to 2 razy, ale nadal mamy alarm ""brak kalki""  ",1h30 min
1103,2022-05-05 21:25:43,Awaria,stacja 20 - praska,utknal korpus,3
1104,2022-05-05 21:30:39,Ogolne_Linia,,"zapelnenie linii* znow problemy ze st 20, nie otklada motory i blokuje paletki",20
1105,2022-05-05 22:00:11,Awaria,stacja 20 - praska,"Awaria z poprzedniej zmiany.Łapa się zawiesza przy odkładaniu motoru, oczekiwanie na DUR",27
1106,2022-05-05 22:32:39,Przegląd_Serwis,interwencja DUR,do 23:30,58
1107,2022-05-06 05:01:28,Awaria,stacja 60 - cell 2,przedluzony czas testy,8 godz
1108,2022-05-06 11:14:25,Awaria,stacja 60 - KUKA,zawieszenie KUKI,10
1109,2022-05-06 11:58:41,Awaria,stacja 60 - cell 1,"przedłużony test  na st.cell1,cell 2",50
1110,2022-05-06 12:11:09,Awaria,stacja 60 - cell 1,"przedłużony test  na st.cell1,cell 2",60
1111,2022-05-06 13:47:15,Awaria,stacja 60 - cell 1,"przedłużony test  na st.cell1,cell 2",
1112,2022-05-06 16:32:14,Ogolne_Linia,,przedluzony test szczelnosci,8h
1113,2022-05-06 20:31:34,Awaria,stacja 60 - cell 2,"silnik pusczany do stancji z adapterami, natisnienty grzyb  ",59
1114,2022-05-06 21:30:32,Awaria,stacja 50 - test szczelności,"lapa zabrala motor do sriodka, ale nie zaczal robic test",10
1115,2022-05-06 21:40:08,Awaria,stacja 80 - dokręcanie korków,paletki nie jada,20
1116,2022-05-06 21:56:13,Awaria,stacja 60 - KUKA,awaria z poprzedniej zmiany,1
1117,2022-05-06 22:03:40,Przegląd_Serwis,interwencja DUR,,20
1118,2022-05-06 22:40:18,Awaria,stacja 60 - cell 2,przedluzony test,8 godz
1119,2022-05-06 23:28:23,Awaria,stacja 60 - cell 2,"odpad motorow OMPx400 na moment startowy, potrebuje kalibracij stacij, zawieszenie motora w stacij ",10
1120,2022-05-06 23:36:52,Awaria,stacja 60 - cell 2,Errog Log. Czyszczenie błędów,6
1121,2022-05-09 06:05:16,Ogolne_Linia,,wlonczenie linii,5
1122,2022-05-09 06:05:28,Awaria,,na poczatku roboty zawiesil sie robot i wyskoczyl komunikat o wymianie filtra HQ003,52
1123,2022-05-09 06:57:54,Przegląd_Serwis,wymiana filtra,"HG003* awaria z tym ze przy wylonczonej hudraulike pompowala sie olej , wszystko w oleju",2h
1124,2022-05-09 08:57:07,Przegląd_Serwis,,puszczenie testerow,5
1125,2022-05-09 09:21:38,Ogolne_Linia,zapełnianie linii,zawizsenie st. 41,10
1126,2022-05-09 11:44:43,Ogolne_Linia,zapełnianie linii,zawizsenie st. 20,3 godz
1127,2022-05-09 14:02:25,Ogolne_Linia,, WC lista nie uzupełniana na bieżąco przez zmiany.,1
1128,2022-05-09 14:25:37,Jakość,duży odpad,odpad motorow OMPx50 na obroty gear set 151-1126,8
1129,2022-05-09 16:03:52,Ogolne_Linia,,"operator 4 na 1 zmiane nie wykonuje TPM: brak oleju w głównym  zbiorniky, zostawili zaolejone paletki, brudny olej na st napraw",1
1130,2022-05-09 16:37:44,Ogolne_Linia,,wymiana cover filma,4
1131,2022-05-09 16:48:30,Jakość,wadliwy komponent,nowo dostarczone torpedy do weryfikacji technologa.Oni nie są odpowiedni do wałka 11183556,2
1132,2022-05-09 17:09:56,Przegląd_Serwis,,dolewany olej do glownego zbiornika+ rozgrzewanie st hydraulicznyh,10
1133,2022-05-09 18:03:12,Przegląd_Serwis,,wymiana olej na st napraw,1
1134,2022-05-09 18:41:24,Awaria,stacja 20 - praska,Przewodnik 56755261 OMPWx200 zatrzymany. Praska uderza o korpus i nie zaprasowuję wałka.Przewodnik zciągnięty z linii i odstawiony do weryfikacji technologa.,3
1135,2022-05-09 18:51:56,Ogolne_Linia,zapełnianie linii,do 19:04,10
1136,2022-05-09 20:28:03,Awaria,stacja 20 - praska,zawieszenie korpusa na trzpieniu,1
1137,2022-05-09 21:49:23,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora,10
1138,2022-05-10 05:49:55,Ogolne_Linia,dodatkowa przerwa,przerwa 1 operatora,10
1139,2022-05-10 06:01:24,Ogolne_Linia,dodatkowa przerwa,przerwa jednego operatora,10
1140,2022-05-10 06:16:18,Ogolne_Linia,,spuznenie operatora przez spuznenie busa,10
1141,2022-05-10 06:39:04,Oczekwianie,,brak label,10
1142,2022-05-10 06:54:08,Przegląd_Serwis,wymiana papieru w drukarce,,5
1143,2022-05-10 08:13:27,Ogolne_Linia,,jeden operator ma szkolenie na wuzkach,2h
1144,2022-05-10 10:48:53,IT_Problem,zawieszenie komputera,na st. 20,3
1145,2022-05-10 12:44:01,Szkolenie_Spotkanie,,spotkamnie o 13,1h
1146,2022-05-10 15:25:19,Szkolenie_Spotkanie,,od 14:00 do 15:30,90
1147,2022-05-10 16:29:35,Awaria,stacja 20 - praska,zawieszenie monitora w czasie zmiany kierunku,2
1148,2022-05-10 17:09:45,Awaria,stacja 20 - praska,zawieszenie korpusa na trzpieniu,5
1149,2022-05-10 21:49:12,Ogolne_Linia,dodatkowa przerwa,dla dwóch operatorów,10
1150,2022-05-10 22:03:24,Ogolne_Linia,dodatkowa przerwa,przerwa operatora do 22-10,10
1151,2022-05-10 22:46:36,Awaria,stacja 60 - cell 1,wyćek   olei ze st.hidrawl.,15
1152,2022-05-10 23:01:28,Awaria,stacja 60 - cell 1,rozgrewanie st.hidrawl.,5
1153,2022-05-11 02:11:41,Awaria,stacja 20 - praska,oczekiwanie na DUR,31
1154,2022-05-11 02:43:08,Przegląd_Serwis,interwencja DUR,"naprawa st,20",12
1155,2022-05-11 06:36:27,Awaria,stacja 20 - praska,korpus utknal w stancji,2
1156,2022-05-11 07:21:56,Awaria,stacja 60 - KUKA,robot nie biore motory z linii i stancji napraw,2
1157,2022-05-11 08:12:39,Awaria,stacja 20 - praska,zawieszenie stancji po prasowaniu teflona,4
1158,2022-05-11 08:12:59,IT_Problem,zawieszenie komputera,na st. 20,2
1159,2022-05-11 08:33:41,Ogolne_Linia,,nie zmieniona norma na speedsensor!,1
1160,2022-05-11 08:39:07,Awaria,,"awaria na st. praski s-spring, cardan utknal w sriodku ",5
1161,2022-05-11 09:25:16,Przegląd_Serwis,praca technologa,na st. 30,5
1162,2022-05-11 10:04:06,Przegląd_Serwis,wymiana filtra,HQ003,30
1163,2022-05-11 11:15:06,Awaria,stacja 10 - załadunek paletki,pod czas zabiania przenzyny zawieszila sie praska s-spring,5
1164,2022-05-11 12:04:52,Ogolne_Linia,dodatkowa przerwa,klimatyczna,10
1165,2022-05-11 14:02:26,Ogolne_Linia,,SPÓZNIENIE AUTOBUSA.Brak trzech operatorów,20
1166,2022-05-11 14:26:57,Ogolne_Linia,,dodatkowa praca na stacji 10 i 40--speedsensory,7
1167,2022-05-11 15:56:41,Ogolne_Linia,dodatkowa przerwa,klimatyczna od 16:00 do 16:10,10
1168,2022-05-11 16:59:42,Ogolne_Linia,,dodatkowa praca na stacji 10 i 40--speedsensory,4
1169,2022-05-11 17:16:03,Ogolne_Linia,,brak przygotowanego zlecenia 56768763 w systemie Stardardization ,1
1170,2022-05-11 18:58:34,Jakość,duży odpad,odpad motorow OMPx50 gear set 151-1126 na moment obrotowy,6
1171,2022-05-11 19:56:13,Ogolne_Linia,dodatkowa przerwa,klimatyczna od 20:00 do 20:10,10
1172,2022-05-11 20:49:16,Awaria,stacja 50 - test szczelności,duży odpad motorów 11185881 od 20:41,19
1173,2022-05-11 21:11:49,Awaria,stacja 10 - załadunek paletki,Problematyczny test wizijny korpusa 11184828 w przewodniku 56768458 OMPWx100N do weryfikaji technologa. od 20:34 .koordynator powiedział żeby nie omijać testu wizijnego i nie dawać krok do przodu.Korpusy przechodzili test w kratkę.,5
1174,2022-05-11 21:14:30,Ogolne_Linia,,za poleceniem koordynatora całe zlecenie sciągnięte z linii 56768458,1
1175,2022-05-11 21:16:07,Awaria,stacja 60 - cell 1,motory OMPW błokują stacje.,2
1176,2022-05-11 21:17:14,Ogolne_Linia,zapełnianie linii,,10
1177,2022-05-11 21:49:29,Ogolne_Linia,dodatkowa przerwa,dla 2 operatorów,10.
1178,2022-05-12 00:20:22,Przegląd_Serwis,interwencja DUR,wymiana pasa na winde st.10,36
1179,2022-05-12 02:15:47,IT_Problem,,linija czuta złe zlecenie,47
1180,2022-05-12 03:22:37,Ogolne_Linia,zapełnianie linii,,15
1181,2022-05-12 03:28:38,Awaria,stacja 20 - praska,"łapa   uderza silniki,oczekiwanie na DUR",15
1182,2022-05-12 03:37:03,Awaria,stacja 60 - KUKA,,5
1183,2022-05-12 03:43:47,Przegląd_Serwis,interwencja DUR,praca DUR  z naprawy st.20,17
1184,2022-05-12 03:54:14,Awaria,stacja 70 - stacja napraw,występuje bląd `Pressure auto zero`,20
1185,2022-05-12 04:18:53,Awaria,stacja 20 - praska,"łapa  bije motory,praca DUR ",30
1186,2022-05-12 04:44:07,Awaria,stacja 20 - praska,"nie można naprawić,potrzebuje  regulacji przez tehnologa",20
1187,2022-05-12 04:54:03,Ogolne_Linia,,brygada wysłana na pakowanie od god 5-00,60
1188,2022-05-12 05:35:13,Awaria,stacja 20 - praska,"łapa uderza w   silniki,pozostawia uszkodzone korpusy",60
1189,2022-05-12 06:05:20,Awaria,stacja 20 - praska,"awaria z poprzedniej zmiany, lapa uszkodza korpusy ",1h10min
1190,2022-05-12 07:18:15,Ogolne_Linia,zapełnianie linii,,15
1191,2022-05-12 08:12:41,Ogolne_Linia,,Dolali olej do glownego zbiornika i spadla temperatura,5
1192,2022-05-12 10:12:53,Przegląd_Serwis,praca technologa,puszczanie OMPW testowe,20
1193,2022-05-12 10:51:21,Ogolne_Linia,,zawieszenie st.20,2
1194,2022-05-12 11:34:05,Szkolenie_Spotkanie,,ewakuacja swidczenie ,35
1195,2022-05-12 12:43:37,Awaria,stacja 60 - cell 2,wyskoczyl blend. Clear error,10
1196,2022-05-12 12:44:19,Jakość,duży odpad,na szczelnosc ale nie na przeciekow,2h
1197,2022-05-12 13:01:50,Awaria,stacja 60 - KUKA,zawieszenie robota,30
1198,2022-05-12 16:13:54,Jakość,duży odpad,11185792 duży odpad na obroty OMPx125 ,8
1199,2022-05-12 18:42:52,Przegląd_Serwis,,"Naprawcza praca HOUGHTON przy niedokręconym wcześniej filtrze HQ003, wymiana tego filtra ",11
1200,2022-05-12 22:36:38,Awaria,stacja 60 - cell 1,zawieszenie,5
1201,2022-05-12 23:21:32,Awaria,stacja 80 - dokręcanie korków,"nie dziala transfer paletki,oczekiwanie na DUR",1 god.30m.
1202,2022-05-12 23:34:42,Jakość,duży odpad,duży odpad  motorów  OMR X 36na szcelność,5
1203,2022-05-13 00:05:52,Awaria,stacja 80 - dokręcanie korków,ręczne przesuwanie paletek na st.80,10
1204,2022-05-13 00:30:24,Awaria,stacja 20 - praska,"zawieszenie st.20,manual nic nie pomaga,oczekiwanie na DUR  o",9
1205,2022-05-13 00:39:48,Przegląd_Serwis,interwencja DUR,naprawa st.20 oraz st.80,21
1206,2022-05-13 01:11:27,Przegląd_Serwis,interwencja DUR,naprawa st.20 oraz st.80,40
1207,2022-05-13 01:55:30,Przegląd_Serwis,,"st.20 potrzebuje  dzialanija automatyka,decuzija DUR.Brygada wyslana na SMC 2 DO 6-00",4 GOD
1208,2022-05-13 06:01:39,Awaria,stacja 20 - praska,awaria z poprzedniej zmiany: stancja nie prasuje ,2h
1209,2022-05-13 06:01:48,Awaria,stacja 80 - dokręcanie korków,awaria z poprzedniej zmiany: nie dziala stoper,2h
1210,2022-05-13 06:26:03,Ogolne_Linia,,12.05.2022 na drugiej zmianie nie zapewnili karte kontrolne ze st hydraulicznych,1
1211,2022-05-13 08:10:02,Przegląd_Serwis,praca technologa,na st.20,6
1212,2022-05-13 08:21:43,Jakość,duży odpad,"silniki odpadaja na szczelnosc, praca technologa na st.50",50
1213,2022-05-13 08:30:11,Awaria,stacja 60 - KUKA,"zawieszenie robota,czyszczenie bledow",10
1214,2022-05-13 09:21:24,Jakość,duży odpad,"na oboroty, z gear setami 151-1126",2h
1215,2022-05-13 11:09:46,Ogolne_Linia,dokładanie komponentów,lozysk z tylu,6
1216,2022-05-13 12:57:56,Jakość,duży odpad,duzy otpad na oboroty z gear setami  151-1186,1.5h
1217,2022-05-13 14:18:28,Awaria,stacja 20 - praska,Zawieszenie korpusa na trzpieniu,5
1218,2022-05-13 15:54:46,Jakość,duży odpad,"Na  prędkośc obrotowy w lewo na 0,1-0,9 obrota motor 11185582, po wumiane korpusa OK...korpusy, ktore odpali, pustili na motorah 11186660....od 14:20 do 17:10",25
1219,2022-05-13 21:49:44,Ogolne_Linia,dodatkowa przerwa,dla dwóch operatorów,10
1220,2022-05-13 22:01:23,Ogolne_Linia,dodatkowa przerwa,przerwa 1 operatora do 22-10,10
1221,2022-05-16 05:56:09,Ogolne_Linia,dodatkowa przerwa,dla 1 operatora od 6:00 do 6:10,10
1222,2022-05-16 06:33:22,Oczekwianie,brakujący komponent,korpus 11183822,4
1223,2022-05-16 07:33:41,Awaria,stacja 20 - praska,zabłokowany korpus na trzpieniu z zaprasowanym łożyśkiem  ,5
1224,2022-05-16 08:16:42,Awaria,stacja 20 - praska,zabłokowany korpus na trzpieniu z zaprasowanym łożyśkiem ,5
1225,2022-05-16 10:31:52,Awaria,stacja 20 - praska,zablokowany korpus przy zaprasowaniu wałka,5
1226,2022-05-16 10:43:14,Przegląd_Serwis,praca technologa,st. 20,10
1227,2022-05-16 11:10:54,Przegląd_Serwis,praca technologa,szkolenie w st. Hydrauliczna,5
1228,2022-05-16 13:32:03,Awaria,stacja 55 - winda,stopery pusćili wszystkie paletki,20
1229,2022-05-16 15:44:37,Ogolne_Linia,rework motoru,rework 6 motorów,6
1230,2022-05-16 15:46:10,Ogolne_Linia,dodatkowa przerwa,przerwa termiczna od 15-50 do 16-00,10
1231,2022-05-16 17:23:44,Jakość,duży odpad,"duzy odpad motorów na śczelność  ,OMR X 36,każda schtuka",10
1232,2022-05-16 18:06:35,Awaria,stacja 70 - stacja napraw,"KUKA nie odbiera motorów z naprawy,robime ERROR   LOG",7
1233,2022-05-16 19:05:22,Jakość,duży odpad,duzy odpad motorów na śczelność  ,4
1234,2022-05-16 21:00:39,Ogolne_Linia,rework motoru,rework 3 motorów,4
1235,2022-05-16 21:47:49,Ogolne_Linia,dodatkowa przerwa,przerwa dla 2 operatorów od god .21-50,10
1236,2022-05-16 22:04:18,Ogolne_Linia,dodatkowa przerwa,dwoch operatorow,10
1237,2022-05-16 22:35:17,IT_Problem,zawieszenie komputera,st10,2
1238,2022-05-17 02:19:41,Ogolne_Linia,,st50 czyszenie komory,6
1239,2022-05-17 03:15:25,Przegląd_Serwis,wymiana papieru w drukarce,"etykiet i kalki, zle drukowalo etytkiety",40
1240,2022-05-17 04:30:15,Awaria,stacja 70 - stacja napraw,"nie jada paletki,restart glownego komputera z tylu,czysczenie bledow+ duzy odpad po st50",28
1241,2022-05-17 05:10:15,Przegląd_Serwis,interwencja DUR,naprawa st 50 otpada na szczelnosc ,15
1242,2022-05-17 05:50:39,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
1243,2022-05-17 05:59:49,Awaria,stacja 50 - test szczelności,z poprzedniej zmiany.Wszystko odpada na szczelność.,1
1244,2022-05-17 06:05:05,Ogolne_Linia,dodatkowa przerwa,dła 2 operatorów,10
1245,2022-05-17 07:36:22,Awaria,stacja 20 - praska,zabłokowany korpus na trzpieniu przy zaprasowaniu tefłonu ,4
1246,2022-05-17 07:45:17,Przegląd_Serwis,interwencja DUR,st.50 do 13:00,"5,15 godz"
1247,2022-05-17 08:00:20,Przegląd_Serwis,praca technologa,kalibracja drukarky,5
1248,2022-05-17 08:15:34,Awaria,,"wcisnięty grzyb przez DUR.  Czyszczenie błędów,uruchomienie linii",10
1249,2022-05-17 12:45:49,Awaria,stacja 30 - montaż silnika,problematyczny wydruk prawidłowej etykiety.Wydruk lata góra-dół,8 godz
1250,2022-05-17 13:09:38,Przegląd_Serwis,wymiana papieru w drukarce,kalibracja drukarky technologem,30
1251,2022-05-17 13:50:15,Ogolne_Linia,dodatkowa przerwa,dła 1 operatora,10
1252,2022-05-17 14:10:40,Awaria,stacja 30 - montaż silnika,kalibracija drukarki od god 14 do 15-00,60
1253,2022-05-17 15:06:10,Awaria,stacja 30 - montaż silnika,drukarka nie drukuje,10
1254,2022-05-17 15:06:02,Awaria,stacja 30 - montaż silnika,problematycznyj wydruk etykety,8 god
1255,2022-05-17 19:35:26,Jakość,duży odpad,dużu odpad motorów na szcelność  OMP X160,1
1256,2022-05-17 20:17:45,Jakość,duży odpad,dużu odpad motorów na szcelność  OMP X160,1
1257,2022-05-17 21:46:36,,,,
1258,2022-05-17 22:02:41,Ogolne_Linia,dodatkowa przerwa,przerwa 2 operatorow do 22:10,10
1259,2022-05-18 00:47:06,Jakość,duży odpad,"duzy odpad na szczelnosc, problem z Nolikiem, oszekiwanie na DUR",13
1260,2022-05-18 01:25:06,Przegląd_Serwis,interwencja DUR,interwencija DUR do 01:22,22
1261,2022-05-18 02:11:12,IT_Problem,awaria drukarki,problem z drukowaniem etykiet,8h
1262,2022-05-18 02:57:31,IT_Problem,awaria drukarki,drukuje nie prawidlowy serialny numer motora,7
1263,2022-05-18 03:23:11,Oczekwianie,brakujący komponent,brak gear-seta 151-1129,5
1264,2022-05-18 04:19:53,Awaria,stacja 20 - praska,korpus utknal w stancji,3
1265,2022-05-18 04:29:06,Ogolne_Linia,,zawieszenie HAINZL+paletki st70....restart sustemy st hidraulicznuh,15
1266,2022-05-18 04:44:38,Awaria,stacja 60 - KUKA,zawieszenie robota+ oczekiwanie na DUR,1h 16
1267,2022-05-18 05:50:06,Ogolne_Linia,dodatkowa przerwa,przerwa 2 operatorow ,10
1268,2022-05-18 06:03:15,Ogolne_Linia,dodatkowa przerwa,dła 2 operatopów,10
1269,2022-05-18 06:03:32,Awaria,stacja 60 - KUKA,"awaria z poprzedniej zmiany, oczekiwanie na DUR",22
1270,2022-05-18 06:22:00,Przegląd_Serwis,interwencja DUR,,4
1271,2022-05-18 06:24:28,Awaria,stacja 30 - montaż silnika,problematyczny wydruk etykiet,3 godz
1272,2022-05-18 06:30:43,Jakość,,shlifowanie torped,1
1273,2022-05-18 07:20:53,Awaria,stacja 50 - test szczelności,"zawieszenie st.50 ,Nie Nolka",5
